lane,from_frame_start,from_frame_end,from_source,from_step,from_time_ns,to_source,to_step,to_time_ns,from_state,to_state,from_run_len_frames,from_run_len_ps
npbc,8609,8609,prod,4804500,4.3040009999999995,prod,4805000,4.304501,PPII,C5,1,0.5
npbc,8610,8671,prod,4805000,4.304501,prod,4836000,4.335501,C5,PPII,62,31.0
npbc,8672,8672,prod,4836000,4.335501,prod,4836500,4.3360009999999996,PPII,C5,1,0.5
npbc,8673,8717,prod,4836500,4.3360009999999996,prod,4859000,4.3585009999999995,C5,alphaR,45,22.5
npbc,8718,8718,prod,4859000,4.3585009999999995,prod,4859500,4.359001,alphaR,C5,1,0.5
npbc,8719,8936,prod,4859500,4.359001,prod,4968500,4.468001,C5,PPII,218,109.0
npbc,8937,8937,prod,4968500,4.468001,prod,4969000,4.468501,PPII,C5,1,0.5
npbc,8938,9282,prod,4969000,4.468501,prod,5141500,4.641001,C5,alphaR,345,172.5
npbc,9283,9283,prod,5141500,4.641001,prod,5142000,4.641501,alphaR,C5,1,0.5
npbc,9284,9463,prod,5142000,4.641501,prod,5232000,4.731501,C5,PPII,180,90.0
npbc,9464,9464,prod,5232000,4.731501,prod,5232500,4.732001,PPII,C5,1,0.5
npbc,9465,9524,prod,5232500,4.732001,prod,5262500,4.762001,C5,PPII,60,30.0
npbc,9525,9525,prod,5262500,4.762001,prod,5263000,4.762501,PPII,C5,1,0.5
npbc,9526,9530,prod,5263000,4.762501,prod,5265500,4.765001,C5,PPII,5,2.5
npbc,9531,9531,prod,5265500,4.765001,prod,5266000,4.7655009999999995,PPII,C5,1,0.5
npbc,9532,9550,prod,5266000,4.7655009999999995,prod,5275500,4.775001,C5,PPII,19,9.5
npbc,9551,9551,prod,5275500,4.775001,prod,5276000,4.775501,PPII,C5,1,0.5
npbc,9552,9557,prod,5276000,4.775501,prod,5279000,4.778501,C5,PPII,6,3.0
npbc,9558,9558,prod,5279000,4.778501,prod,5279500,4.779001,PPII,C5,1,0.5
npbc,9559,9639,prod,5279500,4.779001,prod,5320000,4.819501,C5,PPII,81,40.5
npbc,9640,9641,prod,5320000,4.819501,prod,5321000,4.820501,PPII,C7eq,2,1.0
npbc,9642,9642,prod,5321000,4.820501,prod,5321500,4.821001,C7eq,PPII,1,0.5
npbc,9643,9644,prod,5321500,4.821001,prod,5322500,4.822001,PPII,C7eq,2,1.0
npbc,9645,9645,prod,5322500,4.822001,prod,5323000,4.822501,C7eq,C5,1,0.5
npbc,9646,9647,prod,5323000,4.822501,prod,5324000,4.823501,C5,PPII,2,1.0
npbc,9648,9648,prod,5324000,4.823501,prod,5324500,4.824001,PPII,C7eq,1,0.5
npbc,9649,9649,prod,5324500,4.824001,prod,5325000,4.824501,C7eq,PPII,1,0.5
npbc,9650,9651,prod,5325000,4.824501,prod,5326000,4.825501,PPII,C5,2,1.0
npbc,9652,9653,prod,5326000,4.825501,prod,5327000,4.826501,C5,PPII,2,1.0
npbc,9654,9656,prod,5327000,4.826501,prod,5328500,4.8280009999999995,PPII,C5,3,1.5
npbc,9657,9797,prod,5328500,4.8280009999999995,prod,5399000,4.8985009999999996,C5,PPII,141,70.5
npbc,9798,9798,prod,5399000,4.8985009999999996,prod,5399500,4.899001,PPII,C5,1,0.5
npbc,9799,9813,prod,5399500,4.899001,prod,5407000,4.906501,C5,PPII,15,7.5
npbc,9814,9815,prod,5407000,4.906501,prod,5408000,4.907501,PPII,C5,2,1.0
npbc,9816,9906,prod,5408000,4.907501,prod,5453500,4.9530009999999995,C5,PPII,91,45.5
npbc,9907,9907,prod,5453500,4.9530009999999995,prod,5454000,4.953501,PPII,C5,1,0.5
npbc,9908,9908,prod,5454000,4.953501,prod,5454500,4.954001,C5,PPII,1,0.5
npbc,9909,9910,prod,5454500,4.954001,prod,5455500,4.955001,PPII,C5,2,1.0
npbc,9911,9913,prod,5455500,4.955001,prod,5457000,4.956501,C5,alpha_prime,3,1.5
npbc,9914,9914,prod,5457000,4.956501,prod,5457500,4.957001,alpha_prime,C7eq,1,0.5
npbc,9915,9917,prod,5457500,4.957001,prod,5459000,4.958501,C7eq,alpha_prime,3,1.5
npbc,9918,9921,prod,5459000,4.958501,prod,5461000,4.960501,alpha_prime,C7eq,4,2.0
npbc,9922,9924,prod,5461000,4.960501,prod,5462500,4.962001,C7eq,alpha_prime,3,1.5
npbc,9925,9929,prod,5462500,4.962001,prod,5465000,4.964501,alpha_prime,PPII,5,2.5
npbc,9930,9931,prod,5465000,4.964501,prod,5466000,4.965501,PPII,C7eq,2,1.0
npbc,9932,9932,prod,5466000,4.965501,prod,5466500,4.966001,C7eq,PPII,1,0.5
npbc,9933,9934,prod,5466500,4.966001,prod,5467500,4.967001,PPII,C5,2,1.0
npbc,9935,9935,prod,5467500,4.967001,prod,5468000,4.9675009999999995,C5,PPII,1,0.5
npbc,9936,9936,prod,5468000,4.9675009999999995,prod,5468500,4.968001,PPII,C7eq,1,0.5
npbc,9937,9937,prod,5468500,4.968001,prod,5469000,4.968501,C7eq,alpha_prime,1,0.5
npbc,9938,9938,prod,5469000,4.968501,prod,5469500,4.969001,alpha_prime,C7eq,1,0.5
npbc,9939,9939,prod,5469500,4.969001,prod,5470000,4.969501,C7eq,alpha_prime,1,0.5
npbc,9940,9940,prod,5470000,4.969501,prod,5470500,4.970001,alpha_prime,C7eq,1,0.5
npbc,9941,9947,prod,5470500,4.970001,prod,5474000,4.973501,C7eq,alpha_prime,7,3.5
npbc,9948,9948,prod,5474000,4.973501,prod,5474500,4.974001,alpha_prime,C7eq,1,0.5
npbc,9949,9950,prod,5474500,4.974001,prod,5475500,4.975001,C7eq,alpha_prime,2,1.0
npbc,9951,9959,prod,5475500,4.975001,prod,5480000,4.979501,alpha_prime,C7eq,9,4.5
npbc,9960,9964,prod,5480000,4.979501,prod,5482500,4.982001,C7eq,alpha_prime,5,2.5
npbc,9965,9965,prod,5482500,4.982001,prod,5483000,4.982501,alpha_prime,C7eq,1,0.5
npbc,9966,9974,prod,5483000,4.982501,prod,5487500,4.987001,C7eq,alpha_prime,9,4.5
pbc,0,70,eq,500000,0.0,eq,535500,0.0355,C5,PPII,71,35.5
pbc,71,71,eq,535500,0.0355,eq,536000,0.036,PPII,C5,1,0.5
pbc,72,164,eq,536000,0.036,eq,582500,0.08249999999999999,C5,PPII,93,46.5
pbc,165,165,eq,582500,0.08249999999999999,eq,583000,0.08299999999999999,PPII,C5,1,0.5
pbc,166,227,eq,583000,0.08299999999999999,eq,614000,0.11399999999999999,C5,PPII,62,31.0
pbc,228,228,eq,614000,0.11399999999999999,eq,614500,0.11449999999999999,PPII,C5,1,0.5
pbc,229,284,eq,614500,0.11449999999999999,eq,642500,0.1425,C5,C7eq,56,28.0
pbc,285,285,eq,642500,0.1425,eq,643000,0.143,C7eq,C5,1,0.5
pbc,286,380,eq,643000,0.143,eq,690500,0.1905,C5,PPII,95,47.5
pbc,381,381,eq,690500,0.1905,eq,691000,0.191,PPII,C5,1,0.5
pbc,382,573,eq,691000,0.191,eq,787000,0.287,C5,PPII,192,96.0
pbc,574,575,eq,787000,0.287,eq,788000,0.288,PPII,C5,2,1.0
pbc,576,809,eq,788000,0.288,eq,905000,0.40499999999999997,C5,PPII,234,117.0
pbc,810,810,eq,905000,0.40499999999999997,eq,905500,0.40549999999999997,PPII,C7eq,1,0.5
pbc,811,814,eq,905500,0.40549999999999997,eq,907500,0.4075,C7eq,alpha_prime,4,2.0
pbc,815,823,eq,907500,0.4075,eq,912000,0.412,alpha_prime,alphaR,9,4.5
pbc,824,824,eq,912000,0.412,eq,912500,0.4125,alphaR,alpha_prime,1,0.5
pbc,825,827,eq,912500,0.4125,eq,914000,0.414,alpha_prime,C7eq,3,1.5
pbc,828,833,eq,914000,0.414,eq,917000,0.417,C7eq,alphaL,6,3.0
pbc,834,834,eq,917000,0.417,eq,917500,0.4175,alphaL,C7eq,1,0.5
pbc,835,843,eq,917500,0.4175,eq,922000,0.422,C7eq,alpha_prime,9,4.5
pbc,844,851,eq,922000,0.422,eq,926000,0.426,alpha_prime,C7eq,8,4.0
pbc,852,860,eq,926000,0.426,eq,930500,0.4305,C7eq,alpha_prime,9,4.5
pbc,861,861,eq,930500,0.4305,eq,931000,0.431,alpha_prime,C7eq,1,0.5
pbc,862,872,eq,931000,0.431,eq,936500,0.4365,C7eq,alpha_prime,11,5.5
pbc,873,873,eq,936500,0.4365,eq,937000,0.437,alpha_prime,alphaR,1,0.5
pbc,874,874,eq,937000,0.437,eq,937500,0.4375,alphaR,C7eq,1,0.5
pbc,875,875,eq,937500,0.4375,eq,938000,0.438,C7eq,alpha_prime,1,0.5
pbc,876,879,eq,938000,0.438,eq,940000,0.44,alpha_prime,C7eq,4,2.0
pbc,880,880,eq,940000,0.44,eq,940500,0.4405,C7eq,alpha_prime,1,0.5
pbc,881,881,eq,940500,0.4405,eq,941000,0.441,alpha_prime,C7eq,1,0.5
pbc,882,882,eq,941000,0.441,eq,941500,0.4415,C7eq,alpha_prime,1,0.5
pbc,883,883,eq,941500,0.4415,eq,942000,0.442,alpha_prime,C7eq,1,0.5
pbc,884,884,eq,942000,0.442,eq,942500,0.4425,C7eq,alpha_prime,1,0.5
pbc,885,891,eq,942500,0.4425,eq,946000,0.446,alpha_prime,C7eq,7,3.5
pbc,892,892,eq,946000,0.446,eq,946500,0.44649999999999995,C7eq,alpha_prime,1,0.5
pbc,893,902,eq,946500,0.44649999999999995,eq,951500,0.45149999999999996,alpha_prime,PPII,10,5.0
pbc,903,904,eq,951500,0.45149999999999996,eq,952500,0.45249999999999996,PPII,alpha_prime,2,1.0
pbc,905,905,eq,952500,0.45249999999999996,eq,953000,0.45299999999999996,alpha_prime,PPII,1,0.5
pbc,906,906,eq,953000,0.45299999999999996,eq,953500,0.45349999999999996,PPII,C5,1,0.5
pbc,907,987,eq,953500,0.45349999999999996,eq,994000,0.494,C5,PPII,81,40.5
pbc,988,988,eq,994000,0.494,eq,994500,0.4945,PPII,C5,1,0.5
pbc,989,990,eq,994500,0.4945,eq,995500,0.4955,C5,PPII,2,1.0
pbc,991,991,eq,995500,0.4955,eq,996000,0.496,PPII,C5,1,0.5
pbc,992,994,eq,996000,0.496,eq,997500,0.4975,C5,C7eq,3,1.5
pbc,995,995,eq,997500,0.4975,eq,998000,0.498,C7eq,PPII,1,0.5
pbc,996,996,eq,998000,0.498,eq,998500,0.4985,PPII,C5,1,0.5
pbc,997,1121,eq,998500,0.4985,prod,1061000,0.560501,C5,PPII,125,62.5
pbc,1122,1122,prod,1061000,0.560501,prod,1061500,0.5610010000000001,PPII,C5,1,0.5
pbc,1123,1240,prod,1061500,0.5610010000000001,prod,1120500,0.620001,C5,PPII,118,59.0
pbc,1241,1241,prod,1120500,0.620001,prod,1121000,0.620501,PPII,C5,1,0.5
pbc,1242,1243,prod,1121000,0.620501,prod,1122000,0.6215010000000001,C5,PPII,2,1.0
pbc,1244,1244,prod,1122000,0.6215010000000001,prod,1122500,0.622001,PPII,C5,1,0.5
pbc,1245,1281,prod,1122500,0.622001,prod,1141000,0.640501,C5,alphaR,37,18.5
pbc,1282,1287,prod,1141000,0.640501,prod,1144000,0.643501,alphaR,C5,6,3.0
pbc,1288,1290,prod,1144000,0.643501,prod,1145500,0.645001,C5,alphaR,3,1.5
pbc,1291,1291,prod,1145500,0.645001,prod,1146000,0.645501,alphaR,C5,1,0.5
pbc,1292,1639,prod,1146000,0.645501,prod,1320000,0.819501,C5,PPII,348,174.0
pbc,1640,1640,prod,1320000,0.819501,prod,1320500,0.820001,PPII,C5,1,0.5
pbc,1641,1826,prod,1320500,0.820001,prod,1413500,0.913001,C5,PPII,186,93.0
pbc,1827,1827,prod,1413500,0.913001,prod,1414000,0.913501,PPII,C5,1,0.5
pbc,1828,1883,prod,1414000,0.913501,prod,1442000,0.941501,C5,PPII,56,28.0
pbc,1884,1884,prod,1442000,0.941501,prod,1442500,0.9420010000000001,PPII,C5,1,0.5
pbc,1885,2011,prod,1442500,0.9420010000000001,prod,1506000,1.005501,C5,alphaR,127,63.5
pbc,2012,2012,prod,1506000,1.005501,prod,1506500,1.006001,alphaR,C5,1,0.5
pbc,2013,2027,prod,1506500,1.006001,prod,1514000,1.013501,C5,alphaR,15,7.5
pbc,2028,2028,prod,1514000,1.013501,prod,1514500,1.014001,alphaR,C5,1,0.5
pbc,2029,2188,prod,1514500,1.014001,prod,1594500,1.094001,C5,PPII,160,80.0
pbc,2189,2189,prod,1594500,1.094001,prod,1595000,1.0945010000000002,PPII,C5,1,0.5
pbc,2190,2192,prod,1595000,1.0945010000000002,prod,1596500,1.096001,C5,PPII,3,1.5
pbc,2193,2193,prod,1596500,1.096001,prod,1597000,1.096501,PPII,C5,1,0.5
pbc,2194,2306,prod,1597000,1.096501,prod,1653500,1.1530010000000002,C5,C7eq,113,56.5
pbc,2307,2308,prod,1653500,1.1530010000000002,prod,1654500,1.154001,C7eq,PPII,2,1.0
pbc,2309,2309,prod,1654500,1.154001,prod,1655000,1.154501,PPII,C7eq,1,0.5
pbc,2310,2310,prod,1655000,1.154501,prod,1655500,1.155001,C7eq,alpha_prime,1,0.5
pbc,2311,2311,prod,1655500,1.155001,prod,1656000,1.1555010000000001,alpha_prime,C7eq,1,0.5
pbc,2312,2312,prod,1656000,1.1555010000000001,prod,1656500,1.1560009999999998,C7eq,PPII,1,0.5
pbc,2313,2314,prod,1656500,1.1560009999999998,prod,1657500,1.157001,PPII,C5,2,1.0
pbc,2315,2315,prod,1657500,1.157001,prod,1658000,1.157501,C5,C7eq,1,0.5
pbc,2316,2317,prod,1658000,1.157501,prod,1659000,1.158501,C7eq,PPII,2,1.0
pbc,2318,2319,prod,1659000,1.158501,prod,1660000,1.1595010000000001,PPII,C5,2,1.0
pbc,2320,2320,prod,1660000,1.1595010000000001,prod,1660500,1.1600009999999998,C5,PPII,1,0.5
pbc,2321,2321,prod,1660500,1.1600009999999998,prod,1661000,1.160501,PPII,C7eq,1,0.5
pbc,2322,2322,prod,1661000,1.160501,prod,1661500,1.161001,C7eq,alpha_prime,1,0.5
pbc,2323,2324,prod,1661500,1.161001,prod,1662500,1.162001,alpha_prime,C7eq,2,1.0
pbc,2325,2325,prod,1662500,1.162001,prod,1663000,1.162501,C7eq,alpha_prime,1,0.5
pbc,2326,2350,prod,1663000,1.162501,prod,1675500,1.175001,alpha_prime,C7eq,25,12.5
pbc,2351,2352,prod,1675500,1.175001,prod,1676500,1.1760009999999999,C7eq,alpha_prime,2,1.0
pbc,2353,2364,prod,1676500,1.1760009999999999,prod,1682500,1.182001,alpha_prime,C7eq,12,6.0
pbc,2365,2369,prod,1682500,1.182001,prod,1685000,1.184501,C7eq,alpha_prime,5,2.5
pbc,2370,2370,prod,1685000,1.184501,prod,1685500,1.185001,alpha_prime,C7eq,1,0.5
pbc,2371,2374,prod,1685500,1.185001,prod,1687500,1.187001,C7eq,PPII,4,2.0
pbc,2375,2376,prod,1687500,1.187001,prod,1688500,1.1880009999999999,PPII,C5,2,1.0
pbc,2377,2386,prod,1688500,1.1880009999999999,prod,1693500,1.193001,C5,PPII,10,5.0
pbc,2387,2388,prod,1693500,1.193001,prod,1694500,1.194001,PPII,C7eq,2,1.0
pbc,2389,2390,prod,1694500,1.194001,prod,1695500,1.195001,C7eq,PPII,2,1.0
pbc,2391,2391,prod,1695500,1.195001,prod,1696000,1.1955010000000001,PPII,C7eq,1,0.5
pbc,2392,2394,prod,1696000,1.1955010000000001,prod,1697500,1.197001,C7eq,alpha_prime,3,1.5
pbc,2395,2414,prod,1697500,1.197001,prod,1707500,1.207001,alpha_prime,C7eq,20,10.0
pbc,2415,2428,prod,1707500,1.207001,prod,1714500,1.214001,C7eq,alpha_prime,14,7.0
pbc,2429,2468,prod,1714500,1.214001,prod,1734500,1.2340010000000001,alpha_prime,C7eq,40,20.0
pbc,2469,2469,prod,1734500,1.2340010000000001,prod,1735000,1.2345009999999998,C7eq,alpha_prime,1,0.5
pbc,2470,2489,prod,1735000,1.2345009999999998,prod,1745000,1.244501,alpha_prime,C7eq,20,10.0
pbc,2490,2490,prod,1745000,1.244501,prod,1745500,1.245001,C7eq,alpha_prime,1,0.5
pbc,2491,2491,prod,1745500,1.245001,prod,1746000,1.245501,alpha_prime,C7eq,1,0.5
pbc,2492,2494,prod,1746000,1.245501,prod,1747500,1.247001,C7eq,alpha_prime,3,1.5
pbc,2495,2495,prod,1747500,1.247001,prod,1748000,1.247501,alpha_prime,C7eq,1,0.5
pbc,2496,2496,prod,1748000,1.247501,prod,1748500,1.248001,C7eq,alpha_prime,1,0.5
pbc,2497,2498,prod,1748500,1.248001,prod,1749500,1.249001,alpha_prime,C7eq,2,1.0
pbc,2499,2500,prod,1749500,1.249001,prod,1750500,1.2500010000000001,C7eq,alpha_prime,2,1.0
pbc,2501,2501,prod,1750500,1.2500010000000001,prod,1751000,1.2505009999999999,alpha_prime,C7eq,1,0.5
pbc,2502,2513,prod,1751000,1.2505009999999999,prod,1757000,1.256501,C7eq,alphaL,12,6.0
pbc,2514,2514,prod,1757000,1.256501,prod,1757500,1.257001,alphaL,C7eq,1,0.5
pbc,2515,2520,prod,1757500,1.257001,prod,1760500,1.260001,C7eq,alphaL,6,3.0
pbc,2521,2521,prod,1760500,1.260001,prod,1761000,1.260501,alphaL,C7eq,1,0.5
pbc,2522,2522,prod,1761000,1.260501,prod,1761500,1.261001,C7eq,alphaL,1,0.5
pbc,2523,2523,prod,1761500,1.261001,prod,1762000,1.261501,alphaL,C7eq,1,0.5
pbc,2524,2524,prod,1762000,1.261501,prod,1762500,1.2620010000000002,C7eq,alphaL,1,0.5
pbc,2525,2525,prod,1762500,1.2620010000000002,prod,1763000,1.2625009999999999,alphaL,C7eq,1,0.5
pbc,2526,2530,prod,1763000,1.2625009999999999,prod,1765500,1.265001,C7eq,alphaL,5,2.5
pbc,2531,2531,prod,1765500,1.265001,prod,1766000,1.265501,alphaL,C7eq,1,0.5
pbc,2532,2533,prod,1766000,1.265501,prod,1767000,1.2665009999999999,C7eq,alphaL,2,1.0
pbc,2534,2534,prod,1767000,1.2665009999999999,prod,1767500,1.267001,alphaL,C7eq,1,0.5
pbc,2535,2541,prod,1767500,1.267001,prod,1771000,1.2705009999999999,C7eq,alpha_prime,7,3.5
pbc,2542,2542,prod,1771000,1.2705009999999999,prod,1771500,1.271001,alpha_prime,C7eq,1,0.5
pbc,2543,2543,prod,1771500,1.271001,prod,1772000,1.271501,C7eq,alpha_prime,1,0.5
pbc,2544,2545,prod,1772000,1.271501,prod,1773000,1.272501,alpha_prime,C7eq,2,1.0
pbc,2546,2550,prod,1773000,1.272501,prod,1775500,1.275001,C7eq,alpha_prime,5,2.5
pbc,2551,2634,prod,1775500,1.275001,prod,1817500,1.3170009999999999,alpha_prime,C7eq,84,42.0
pbc,2635,2635,prod,1817500,1.3170009999999999,prod,1818000,1.317501,C7eq,alpha_prime,1,0.5
pbc,2636,2637,prod,1818000,1.317501,prod,1819000,1.318501,alpha_prime,C7eq,2,1.0
pbc,2638,2638,prod,1819000,1.318501,prod,1819500,1.319001,C7eq,alpha_prime,1,0.5
pbc,2639,2641,prod,1819500,1.319001,prod,1821000,1.3205010000000001,alpha_prime,C7eq,3,1.5
pbc,2642,2644,prod,1821000,1.3205010000000001,prod,1822500,1.322001,C7eq,alpha_prime,3,1.5
pbc,2645,2647,prod,1822500,1.322001,prod,1824000,1.323501,alpha_prime,C7eq,3,1.5
pbc,2648,2656,prod,1824000,1.323501,prod,1828500,1.328001,C7eq,PPII,9,4.5
pbc,2657,2657,prod,1828500,1.328001,prod,1829000,1.3285010000000002,PPII,C7eq,1,0.5
pbc,2658,2658,prod,1829000,1.3285010000000002,prod,1829500,1.3290009999999999,C7eq,C5,1,0.5
pbc,2659,2659,prod,1829500,1.3290009999999999,prod,1830000,1.329501,C5,C7eq,1,0.5
pbc,2660,2663,prod,1830000,1.329501,prod,1832000,1.331501,C7eq,alpha_prime,4,2.0
pbc,2664,2665,prod,1832000,1.331501,prod,1833000,1.3325010000000002,alpha_prime,C7eq,2,1.0
pbc,2666,2666,prod,1833000,1.3325010000000002,prod,1833500,1.3330009999999999,C7eq,PPII,1,0.5
pbc,2667,2667,prod,1833500,1.3330009999999999,prod,1834000,1.333501,PPII,C7eq,1,0.5
pbc,2668,2680,prod,1834000,1.333501,prod,1840500,1.340001,C7eq,alpha_prime,13,6.5
pbc,2681,2683,prod,1840500,1.340001,prod,1842000,1.341501,alpha_prime,C7eq,3,1.5
pbc,2684,2684,prod,1842000,1.341501,prod,1842500,1.342001,C7eq,alpha_prime,1,0.5
pbc,2685,2687,prod,1842500,1.342001,prod,1844000,1.3435009999999998,alpha_prime,C7eq,3,1.5
pbc,2688,2698,prod,1844000,1.3435009999999998,prod,1849500,1.349001,C7eq,alphaL,11,5.5
pbc,2699,2699,prod,1849500,1.349001,prod,1850000,1.349501,alphaL,C7eq,1,0.5
pbc,2700,2700,prod,1850000,1.349501,prod,1850500,1.350001,C7eq,alphaL,1,0.5
pbc,2701,2701,prod,1850500,1.350001,prod,1851000,1.350501,alphaL,C7eq,1,0.5
pbc,2702,2704,prod,1851000,1.350501,prod,1852500,1.352001,C7eq,alphaL,3,1.5
pbc,2705,2705,prod,1852500,1.352001,prod,1853000,1.352501,alphaL,C7eq,1,0.5
pbc,2706,2714,prod,1853000,1.352501,prod,1857500,1.357001,C7eq,PPII,9,4.5
pbc,2715,2715,prod,1857500,1.357001,prod,1858000,1.357501,PPII,C7eq,1,0.5
pbc,2716,2716,prod,1858000,1.357501,prod,1858500,1.358001,C7eq,PPII,1,0.5
pbc,2717,2717,prod,1858500,1.358001,prod,1859000,1.358501,PPII,C5,1,0.5
pbc,2718,2722,prod,1859000,1.358501,prod,1861500,1.361001,C5,alpha_prime,5,2.5
pbc,2723,2723,prod,1861500,1.361001,prod,1862000,1.361501,alpha_prime,PPII,1,0.5
pbc,2724,2724,prod,1862000,1.361501,prod,1862500,1.362001,PPII,C5,1,0.5
pbc,2725,2734,prod,1862500,1.362001,prod,1867500,1.3670010000000001,C5,C7eq,10,5.0
pbc,2735,2773,prod,1867500,1.3670010000000001,prod,1887000,1.386501,C7eq,alpha_prime,39,19.5
pbc,2774,2774,prod,1887000,1.386501,prod,1887500,1.3870010000000002,alpha_prime,C7eq,1,0.5
pbc,2775,2779,prod,1887500,1.3870010000000002,prod,1890000,1.389501,C7eq,alphaR,5,2.5
pbc,2780,2780,prod,1890000,1.389501,prod,1890500,1.390001,alphaR,C7eq,1,0.5
pbc,2781,2781,prod,1890500,1.390001,prod,1891000,1.390501,C7eq,alphaR,1,0.5
pbc,2782,2794,prod,1891000,1.390501,prod,1897500,1.397001,alphaR,C7eq,13,6.5
pbc,2795,2795,prod,1897500,1.397001,prod,1898000,1.397501,C7eq,alphaR,1,0.5
pbc,2796,2806,prod,1898000,1.397501,prod,1903500,1.403001,alphaR,C7eq,11,5.5
pbc,2807,2807,prod,1903500,1.403001,prod,1904000,1.4035009999999999,C7eq,alphaR,1,0.5
pbc,2808,2816,prod,1904000,1.4035009999999999,prod,1908500,1.408001,alphaR,C7eq,9,4.5
pbc,2817,2818,prod,1908500,1.408001,prod,1909500,1.409001,C7eq,alphaL,2,1.0
pbc,2819,2827,prod,1909500,1.409001,prod,1914000,1.4135010000000001,alphaL,C7eq,9,4.5
pbc,2828,2829,prod,1914000,1.4135010000000001,prod,1915000,1.414501,C7eq,alphaL,2,1.0
pbc,2830,2835,prod,1915000,1.414501,prod,1918000,1.4175010000000001,alphaL,C7eq,6,3.0
pbc,2836,2837,prod,1918000,1.4175010000000001,prod,1919000,1.418501,C7eq,alphaL,2,1.0
pbc,2838,2838,prod,1919000,1.418501,prod,1919500,1.419001,alphaL,C7eq,1,0.5
pbc,2839,2870,prod,1919500,1.419001,prod,1935500,1.435001,C7eq,alpha_prime,32,16.0
pbc,2871,2871,prod,1935500,1.435001,prod,1936000,1.435501,alpha_prime,C7eq,1,0.5
pbc,2872,2875,prod,1936000,1.435501,prod,1938000,1.4375010000000001,C7eq,alpha_prime,4,2.0
pbc,2876,2876,prod,1938000,1.4375010000000001,prod,1938500,1.4380009999999999,alpha_prime,C7eq,1,0.5
pbc,2877,2877,prod,1938500,1.4380009999999999,prod,1939000,1.438501,C7eq,alpha_prime,1,0.5
pbc,2878,2878,prod,1939000,1.438501,prod,1939500,1.439001,alpha_prime,C7eq,1,0.5
pbc,2879,2880,prod,1939500,1.439001,prod,1940500,1.440001,C7eq,alphaR,2,1.0
pbc,2881,2892,prod,1940500,1.440001,prod,1946500,1.4460009999999999,alphaR,C5,12,6.0
pbc,2893,3160,prod,1946500,1.4460009999999999,prod,2080500,1.5800009999999998,C5,alpha_prime,268,134.0
pbc,3161,3162,prod,2080500,1.5800009999999998,prod,2081500,1.581001,alpha_prime,C5,2,1.0
pbc,3163,3163,prod,2081500,1.581001,prod,2082000,1.5815009999999998,C5,PPII,1,0.5
pbc,3164,3164,prod,2082000,1.5815009999999998,prod,2082500,1.582001,PPII,C5,1,0.5
pbc,3165,3165,prod,2082500,1.582001,prod,2083000,1.5825010000000002,C5,PPII,1,0.5
pbc,3166,3166,prod,2083000,1.5825010000000002,prod,2083500,1.5830009999999999,PPII,alpha_prime,1,0.5
pbc,3167,3168,prod,2083500,1.5830009999999999,prod,2084500,1.5840009999999998,alpha_prime,C7eq,2,1.0
pbc,3169,3171,prod,2084500,1.5840009999999998,prod,2086000,1.5855009999999998,C7eq,PPII,3,1.5
pbc,3172,3172,prod,2086000,1.5855009999999998,prod,2086500,1.586001,PPII,alpha_prime,1,0.5
pbc,3173,3196,prod,2086500,1.586001,prod,2098500,1.598001,alpha_prime,C7eq,24,12.0
pbc,3197,3197,prod,2098500,1.598001,prod,2099000,1.5985010000000002,C7eq,alpha_prime,1,0.5
pbc,3198,3200,prod,2099000,1.5985010000000002,prod,2100500,1.6000009999999998,alpha_prime,C7eq,3,1.5
pbc,3201,3201,prod,2100500,1.6000009999999998,prod,2101000,1.600501,C7eq,PPII,1,0.5
pbc,3202,3202,prod,2101000,1.600501,prod,2101500,1.6010010000000001,PPII,C7eq,1,0.5
pbc,3203,3203,prod,2101500,1.6010010000000001,prod,2102000,1.6015009999999998,C7eq,alpha_prime,1,0.5
pbc,3204,3230,prod,2102000,1.6015009999999998,prod,2115500,1.615001,alpha_prime,C7eq,27,13.5
pbc,3231,3231,prod,2115500,1.615001,prod,2116000,1.615501,C7eq,alpha_prime,1,0.5
pbc,3232,3237,prod,2116000,1.615501,prod,2119000,1.6185010000000002,alpha_prime,C7eq,6,3.0
pbc,3238,3239,prod,2119000,1.6185010000000002,prod,2120000,1.619501,C7eq,PPII,2,1.0
pbc,3240,3241,prod,2120000,1.619501,prod,2121000,1.620501,PPII,C7eq,2,1.0
pbc,3242,3242,prod,2121000,1.620501,prod,2121500,1.6210010000000001,C7eq,alpha_prime,1,0.5
pbc,3243,3243,prod,2121500,1.6210010000000001,prod,2122000,1.6215009999999999,alpha_prime,C7eq,1,0.5
pbc,3244,3244,prod,2122000,1.6215009999999999,prod,2122500,1.622001,C7eq,PPII,1,0.5
pbc,3245,3246,prod,2122500,1.622001,prod,2123500,1.623001,PPII,C7eq,2,1.0
pbc,3247,3248,prod,2123500,1.623001,prod,2124500,1.6240009999999998,C7eq,alpha_prime,2,1.0
pbc,3249,3249,prod,2124500,1.6240009999999998,prod,2125000,1.624501,alpha_prime,C7eq,1,0.5
pbc,3250,3251,prod,2125000,1.624501,prod,2126000,1.6255009999999999,C7eq,PPII,2,1.0
pbc,3252,3253,prod,2126000,1.6255009999999999,prod,2127000,1.6265010000000002,PPII,alpha_prime,2,1.0
